DATA,ABERTURA,MAXIMA,MINIMA,FECHAMENTO,BINARIO
2020-04-28 10:00:00,1.21301,1.21317,1.21257,1.21296,1
2020-04-28 10:05:00,1.21295,1.21323,1.21295,1.21301,1
2020-04-28 10:10:00,1.21299,1.21299,1.21257,1.21245,0
2020-04-28 10:15:00,1.21247,1.21264,1.21216,1.2122,0
2020-04-28 10:20:00,1.21221,1.21251,1.21171,1.21196,0
2020-04-28 10:25:00,1.21198,1.21225,1.21184,1.21202,1
2020-04-28 10:30:00,1.21203,1.21203,1.21124,1.2113,0
2020-04-28 10:35:00,1.21129,1.21129,1.21086,1.21119,0
2020-04-28 10:40:00,1.21122,1.21179,1.21122,1.2118,1
2020-04-28 10:45:00,1.2118,1.2122,1.2118,1.2117,1
2020-04-28 10:50:00,1.2117,1.21192,1.21149,1.21199,0
2020-04-28 10:55:00,1.21198,1.21198,1.21103,1.2116,0
2020-04-28 11:00:00,1.21161,1.21257,1.21105,1.21242,1
2020-04-28 11:05:00,1.21243,1.21321,1.21207,1.21244,1
2020-04-28 11:10:00,1.21241,1.21241,1.21181,1.2119,0
2020-04-28 11:15:00,1.2119,1.21243,1.2119,1.21238,1
2020-04-28 11:20:00,1.21237,1.21251,1.21213,1.21199,1
2020-04-28 11:25:00,1.21198,1.21247,1.21179,1.21208,0
2020-04-28 11:30:00,1.21207,1.21247,1.21176,1.21181,0
2020-04-28 11:35:00,1.21181,1.21241,1.21181,1.21234,1
2020-04-28 11:40:00,1.21235,1.21235,1.2118,1.21181,0
2020-04-28 11:45:00,1.21181,1.21187,1.21173,1.21181,0
2020-04-28 11:50:00,1.2118,1.2118,1.21148,1.21129,0
2020-04-28 11:55:00,1.21128,1.21154,1.21113,1.21176,0
2020-04-28 12:00:00,1.21177,1.21191,1.21126,1.21181,1
2020-04-28 12:05:00,1.21179,1.21179,1.2114,1.21178,1
2020-04-28 12:10:00,1.21177,1.21217,1.21177,1.21216,1
2020-04-28 12:15:00,1.21216,1.21222,1.21168,1.21182,0
2020-04-28 12:20:00,1.21182,1.21189,1.2115,1.21172,0
2020-04-28 12:25:00,1.2117,1.2117,1.21094,1.211,0
2020-04-28 12:30:00,1.211,1.21153,1.211,1.211,1
2020-04-28 12:35:00,1.21098,1.21104,1.21093,1.21084,0
2020-04-28 12:40:00,1.21083,1.21091,1.21063,1.21085,0
2020-04-28 12:45:00,1.21085,1.21138,1.21071,1.21134,1
2020-04-28 12:50:00,1.21133,1.21133,1.21098,1.21104,1
2020-04-28 12:55:00,1.21104,1.2113,1.21104,1.21121,1
2020-04-28 13:00:00,1.21121,1.21159,1.21121,1.21152,1
2020-04-28 13:05:00,1.21153,1.21159,1.21153,1.21144,1
2020-04-28 13:10:00,1.21143,1.2119,1.21143,1.21175,0
2020-04-28 13:15:00,1.21175,1.21211,1.21175,1.21204,1
2020-04-28 13:20:00,1.21204,1.21204,1.2118,1.21168,1
2020-04-28 13:25:00,1.21168,1.21176,1.2114,1.21212,0
2020-04-28 13:30:00,1.21212,1.21234,1.2119,1.21202,1
2020-04-28 13:35:00,1.21201,1.21225,1.21191,1.21224,1
2020-04-28 13:40:00,1.21224,1.21251,1.21224,1.21224,1
2020-04-28 13:45:00,1.21223,1.21223,1.21185,1.21185,0
2020-04-28 13:50:00,1.21185,1.21194,1.2118,1.21161,0
2020-04-28 13:55:00,1.21159,1.21195,1.21159,1.2118,0
2020-04-28 14:00:00,1.21181,1.21181,1.21164,1.21184,1
2020-04-28 14:05:00,1.21184,1.21184,1.21166,1.21181,1
2020-04-28 14:10:00,1.2118,1.21211,1.2118,1.21179,1
2020-04-28 14:15:00,1.2118,1.2118,1.21158,1.21176,0
2020-04-28 14:20:00,1.21174,1.21176,1.21156,1.21178,0
2020-04-28 14:25:00,1.21178,1.21191,1.21166,1.21172,1
2020-04-28 14:30:00,1.2117,1.21182,1.21147,1.21153,0
2020-04-28 14:35:00,1.21153,1.21161,1.21136,1.21147,0
2020-04-28 14:40:00,1.21147,1.21147,1.21117,1.21121,0
2020-04-28 14:45:00,1.21121,1.21121,1.21096,1.21098,0
2020-04-28 14:50:00,1.21098,1.21116,1.21088,1.21093,0
2020-04-28 14:55:00,1.21094,1.21108,1.21089,1.21097,1
2020-04-28 15:00:00,1.211,1.2111,1.21088,1.21112,0
2020-04-29 03:00:00,1.21277,1.21293,1.21259,1.2126,1
2020-04-29 03:05:00,1.2126,1.21287,1.2121,1.2126,0
2020-04-29 03:10:00,1.21262,1.21282,1.21227,1.21219,1
2020-04-29 03:15:00,1.2122,1.21256,1.2122,1.21269,0
2020-04-29 03:20:00,1.21269,1.21292,1.21244,1.21239,1
2020-04-29 03:25:00,1.21241,1.21241,1.21213,1.21224,0
2020-04-29 03:30:00,1.21223,1.21223,1.21171,1.21205,0
2020-04-29 03:35:00,1.21204,1.21204,1.21112,1.21121,0
2020-04-29 03:40:00,1.21123,1.2113,1.21105,1.21105,0
2020-04-29 03:45:00,1.21105,1.21105,1.21065,1.21074,0
2020-04-29 03:50:00,1.21074,1.21096,1.21074,1.21089,1
2020-04-29 03:55:00,1.2109,1.21123,1.2109,1.21112,1
2020-04-29 04:00:00,1.21112,1.21112,1.21066,1.21091,0
2020-04-29 04:05:00,1.21096,1.21096,1.20912,1.2093,0
2020-04-29 04:10:00,1.20931,1.20943,1.20913,1.20906,1
2020-04-29 04:15:00,1.20907,1.20953,1.20907,1.20942,0
2020-04-29 04:20:00,1.20942,1.20961,1.20876,1.20891,0
2020-04-29 04:25:00,1.20893,1.20918,1.20886,1.20851,1
2020-04-29 04:30:00,1.20851,1.20974,1.20851,1.20928,0
2020-04-29 04:35:00,1.20929,1.20929,1.20889,1.20901,1
2020-04-29 04:40:00,1.209,1.20959,1.20887,1.20945,0
2020-04-29 04:45:00,1.20944,1.20981,1.20944,1.20946,1
2020-04-29 04:50:00,1.20945,1.20983,1.20945,1.20943,1
2020-04-29 04:55:00,1.20942,1.20958,1.20878,1.20884,0
2020-04-29 05:00:00,1.20884,1.20943,1.20884,1.20902,1
2020-04-29 05:05:00,1.20899,1.20904,1.20877,1.20894,0
2020-04-29 05:10:00,1.20895,1.20942,1.20895,1.209,1
2020-04-29 05:15:00,1.20898,1.2095,1.20898,1.20916,1
2020-04-29 05:20:00,1.20911,1.20916,1.20849,1.20867,0
2020-04-29 05:25:00,1.20868,1.20868,1.20785,1.20782,0
2020-04-29 05:30:00,1.20782,1.20853,1.20782,1.20832,0
2020-04-29 05:35:00,1.20832,1.20832,1.20807,1.20783,1
2020-04-29 05:40:00,1.20783,1.20783,1.20705,1.20736,0
2020-04-29 05:45:00,1.20736,1.20767,1.20736,1.20772,1
2020-04-29 05:50:00,1.20771,1.20796,1.20747,1.20793,1
2020-04-29 05:55:00,1.20792,1.2085,1.20792,1.20857,1
2020-04-29 06:00:00,1.20856,1.20888,1.20852,1.209,1
2020-04-29 06:05:00,1.20899,1.20926,1.20851,1.2087,0
2020-04-29 06:10:00,1.20876,1.20876,1.20816,1.20795,0
2020-04-29 06:15:00,1.20795,1.20856,1.20795,1.20822,0
2020-04-29 06:20:00,1.20822,1.20855,1.20816,1.20861,1
2020-04-29 06:25:00,1.20861,1.20894,1.20852,1.20888,1
2020-04-29 06:30:00,1.20888,1.20888,1.20827,1.20867,0
2020-04-29 06:35:00,1.2087,1.20923,1.2087,1.20911,1
2020-04-29 06:40:00,1.20911,1.20955,1.20911,1.20951,1
2020-04-29 06:45:00,1.20952,1.20973,1.20907,1.20968,0
2020-04-29 06:50:00,1.20969,1.20981,1.20938,1.2095,1
2020-04-29 06:55:00,1.20951,1.20951,1.2089,1.20888,0
2020-04-29 07:00:00,1.20891,1.20891,1.20828,1.20799,0
2020-04-29 07:05:00,1.208,1.20823,1.2077,1.20814,0
2020-04-29 07:10:00,1.20812,1.20834,1.20801,1.20816,1
2020-04-29 07:15:00,1.20818,1.20845,1.20785,1.20767,0
2020-04-29 07:20:00,1.20768,1.20774,1.20725,1.20757,0
2020-04-29 07:25:00,1.20761,1.20787,1.20761,1.20761,1
2020-04-29 07:30:00,1.20761,1.20792,1.20758,1.20778,0
2020-04-29 07:35:00,1.20778,1.20784,1.20736,1.20758,0
2020-04-29 07:40:00,1.20758,1.20758,1.20731,1.20761,0
2020-04-29 07:45:00,1.20762,1.20782,1.20762,1.20786,1
2020-04-29 07:50:00,1.20786,1.20826,1.20786,1.20837,1
2020-04-29 07:55:00,1.20839,1.20848,1.20828,1.2082,1
2020-04-29 08:00:00,1.2082,1.20855,1.2082,1.20783,0
2020-04-29 08:05:00,1.20782,1.20818,1.20782,1.20813,0
2020-04-29 08:10:00,1.20813,1.20851,1.20813,1.20867,1
2020-04-29 08:15:00,1.20867,1.20976,1.20867,1.20943,1
2020-04-29 08:20:00,1.20946,1.20987,1.20946,1.20993,1
2020-04-29 08:25:00,1.20993,1.20993,1.20915,1.20915,0
2020-04-29 08:30:00,1.2092,1.20966,1.20895,1.20971,0
2020-04-29 08:35:00,1.20971,1.2102,1.20947,1.21,1
2020-04-29 08:40:00,1.21001,1.21001,1.20942,1.20956,0
2020-04-29 08:45:00,1.20957,1.20957,1.20906,1.20896,0
2020-04-29 08:50:00,1.20901,1.20951,1.20901,1.20921,0
2020-04-29 08:55:00,1.20922,1.20956,1.20922,1.20943,1
2020-04-29 09:00:00,1.20933,1.20983,1.20933,1.20969,1
2020-04-29 09:05:00,1.20968,1.21046,1.20968,1.21001,1
2020-04-29 09:10:00,1.20999,1.21013,1.2095,1.2096,0
2020-04-29 09:15:00,1.20965,1.20965,1.20874,1.2093,0
2020-04-29 09:20:00,1.20929,1.20929,1.20901,1.20891,1
2020-04-29 09:25:00,1.20891,1.20908,1.20865,1.20874,0
2020-04-29 09:30:00,1.20874,1.20896,1.20867,1.20839,1
2020-04-29 09:35:00,1.2084,1.20917,1.2084,1.20894,0
2020-04-29 09:40:00,1.20893,1.20893,1.2087,1.20882,1
2020-04-29 09:45:00,1.20882,1.20946,1.20882,1.20913,1
2020-04-29 09:50:00,1.20914,1.20933,1.20891,1.20937,1
2020-04-29 09:55:00,1.20937,1.20957,1.2089,1.20958,0
2020-04-29 10:00:00,1.20958,1.21027,1.20958,1.20986,1
2020-04-29 10:05:00,1.20987,1.21027,1.20969,1.20974,1
2020-04-29 10:10:00,1.20974,1.20985,1.20942,1.20906,0
2020-04-29 10:15:00,1.20905,1.20918,1.20871,1.20873,0
2020-04-29 10:20:00,1.20874,1.20874,1.20776,1.20868,0
2020-04-29 10:25:00,1.20866,1.20883,1.20844,1.20879,1
2020-04-29 10:30:00,1.2088,1.20963,1.2088,1.20946,1
2020-04-29 10:35:00,1.20945,1.20989,1.20945,1.20967,1
2020-04-29 10:40:00,1.20966,1.20971,1.20887,1.20921,0
2020-04-29 10:45:00,1.20924,1.20942,1.20897,1.20958,1
2020-04-29 10:50:00,1.20958,1.2098,1.20942,1.20942,1
2020-04-29 10:55:00,1.20942,1.2105,1.20927,1.21018,0
2020-04-29 11:00:00,1.21018,1.21102,1.21018,1.21074,1
2020-04-29 11:05:00,1.21074,1.21091,1.21041,1.21002,1
2020-04-29 11:10:00,1.21008,1.2104,1.21008,1.21067,0
2020-04-29 11:15:00,1.21069,1.21089,1.21069,1.21118,1
2020-04-29 11:20:00,1.21119,1.21119,1.21076,1.21082,1
2020-04-29 11:25:00,1.21083,1.21114,1.21083,1.21108,1
2020-04-29 11:30:00,1.21108,1.21108,1.21047,1.21063,0
2020-04-29 11:35:00,1.21062,1.21113,1.21062,1.21078,1
2020-04-29 11:40:00,1.21078,1.21101,1.21072,1.21072,1
2020-04-29 11:45:00,1.21072,1.21094,1.21062,1.21092,0
2020-04-29 11:50:00,1.21092,1.21092,1.2108,1.21078,1
2020-04-29 11:55:00,1.21078,1.21108,1.2106,1.21097,0
2020-04-29 12:00:00,1.21096,1.21147,1.21096,1.21138,1
2020-04-29 12:05:00,1.21141,1.21158,1.21141,1.21137,1
2020-04-29 12:10:00,1.21138,1.21222,1.21138,1.21229,0
2020-04-29 12:15:00,1.21227,1.21274,1.21227,1.21283,1
2020-04-29 12:20:00,1.2128,1.21312,1.2128,1.2128,1
2020-04-29 12:25:00,1.2128,1.21297,1.21266,1.21274,0
2020-04-29 12:30:00,1.21276,1.21288,1.21261,1.21275,0
2020-04-29 12:35:00,1.21276,1.21314,1.21276,1.21286,1
2020-04-29 12:40:00,1.21284,1.21315,1.2128,1.21307,1
2020-04-29 12:45:00,1.21309,1.21329,1.21309,1.21312,1
2020-04-29 12:50:00,1.2131,1.21323,1.21305,1.21317,0
2020-04-29 12:55:00,1.21317,1.21357,1.21317,1.21329,1
2020-04-29 13:00:00,1.21328,1.21402,1.21328,1.21394,1
2020-04-29 13:05:00,1.21392,1.21445,1.21392,1.21441,1
2020-04-29 13:10:00,1.21442,1.21442,1.2139,1.21401,0
2020-04-29 13:15:00,1.214,1.21412,1.21384,1.21394,0
2020-04-29 13:20:00,1.21394,1.21424,1.21394,1.21404,1
2020-04-29 13:25:00,1.21404,1.21485,1.21404,1.21478,1
2020-04-29 13:30:00,1.21475,1.21475,1.21431,1.21441,1
2020-04-29 13:35:00,1.21439,1.21443,1.2143,1.21446,0
2020-04-29 13:40:00,1.21446,1.21469,1.21446,1.21499,1
2020-04-29 13:45:00,1.21498,1.21513,1.21487,1.21492,1
2020-04-29 13:50:00,1.21491,1.21507,1.21478,1.21496,0
2020-04-29 13:55:00,1.21495,1.21495,1.21475,1.2149,0
2020-04-29 14:00:00,1.2149,1.21506,1.21364,1.21435,0
2020-04-29 14:05:00,1.21437,1.21531,1.21426,1.21457,1
2020-04-29 14:10:00,1.21457,1.21489,1.2144,1.2143,1
2020-04-29 14:15:00,1.21422,1.21483,1.21422,1.21472,0
2020-04-29 14:20:00,1.21474,1.21474,1.21449,1.21465,1
2020-04-29 14:25:00,1.21464,1.21464,1.21435,1.21435,0
2020-04-29 14:30:00,1.21436,1.21436,1.21417,1.21458,0
2020-04-29 14:35:00,1.21459,1.21499,1.21459,1.21478,1
2020-04-29 14:40:00,1.21478,1.21511,1.21478,1.2151,1
2020-04-29 14:45:00,1.21509,1.21515,1.21474,1.21486,0
2020-04-29 14:50:00,1.21485,1.21491,1.21427,1.21429,0
2020-04-29 14:55:00,1.21429,1.21447,1.21408,1.21426,0
2020-04-29 15:00:00,1.21425,1.21462,1.21414,1.21436,1
2020-04-30 03:00:00,1.21327,1.21327,1.21296,1.2133,0
2020-04-30 03:05:00,1.21334,1.2142,1.21321,1.214,1
2020-04-30 03:10:00,1.21403,1.21422,1.21386,1.21361,1
2020-04-30 03:15:00,1.21361,1.21361,1.21278,1.21285,0
2020-04-30 03:20:00,1.21286,1.21325,1.21286,1.21324,1
2020-04-30 03:25:00,1.21324,1.21324,1.21266,1.21262,0
2020-04-30 03:30:00,1.21262,1.21262,1.21184,1.21189,0
2020-04-30 03:35:00,1.21189,1.21189,1.21151,1.21171,0
2020-04-30 03:40:00,1.21171,1.21179,1.21063,1.21094,0
2020-04-30 03:45:00,1.21093,1.21187,1.21093,1.21168,1
2020-04-30 03:50:00,1.21171,1.21186,1.21109,1.21107,1
2020-04-30 03:55:00,1.21107,1.21107,1.21068,1.21094,0
2020-04-30 04:00:00,1.21095,1.21154,1.21095,1.21147,1
2020-04-30 04:05:00,1.21146,1.21198,1.21138,1.21189,1
2020-04-30 04:10:00,1.21189,1.21189,1.21132,1.21185,0
2020-04-30 04:15:00,1.21185,1.21199,1.21166,1.21183,1
2020-04-30 04:20:00,1.21183,1.212,1.21138,1.21147,0
2020-04-30 04:25:00,1.21147,1.21147,1.21106,1.21105,0
2020-04-30 04:30:00,1.21106,1.21191,1.21106,1.21162,-1
2020-04-30 04:35:00,1.21163,1.2127,1.21163,1.21212,1
2020-04-30 04:40:00,1.21215,1.21243,1.2119,1.21227,1
2020-04-30 04:45:00,1.21225,1.21258,1.21202,1.21198,1
2020-04-30 04:50:00,1.21198,1.21266,1.21198,1.21247,0
2020-04-30 04:55:00,1.21246,1.21246,1.2116,1.21178,0
2020-04-30 05:00:00,1.21175,1.21178,1.21058,1.21079,0
2020-04-30 05:05:00,1.21082,1.21165,1.21082,1.21152,1
2020-04-30 05:10:00,1.2115,1.21221,1.2115,1.21224,1
2020-04-30 05:15:00,1.21222,1.21282,1.21222,1.21269,1
2020-04-30 05:20:00,1.21272,1.21272,1.21238,1.21255,1
2020-04-30 05:25:00,1.21254,1.21254,1.21169,1.21234,0
2020-04-30 05:30:00,1.21235,1.21332,1.21235,1.21306,1
2020-04-30 05:35:00,1.21305,1.21369,1.21298,1.21308,1
2020-04-30 05:40:00,1.21308,1.21389,1.21308,1.21381,1
2020-04-30 05:45:00,1.21382,1.21407,1.21347,1.21385,1
2020-04-30 05:50:00,1.21386,1.21396,1.21352,1.21372,1
2020-04-30 05:55:00,1.21372,1.21403,1.21372,1.21431,1
2020-04-30 06:00:00,1.21432,1.21528,1.21432,1.21511,1
2020-04-30 06:05:00,1.21512,1.21555,1.21477,1.21476,1
2020-04-30 06:10:00,1.21474,1.21548,1.21474,1.21517,0
2020-04-30 06:15:00,1.21517,1.21517,1.21466,1.21463,0
2020-04-30 06:20:00,1.21459,1.21459,1.21381,1.21394,0
2020-04-30 06:25:00,1.21398,1.21514,1.21398,1.21458,1
2020-04-30 06:30:00,1.21455,1.21463,1.21424,1.21465,1
2020-04-30 06:35:00,1.21464,1.21464,1.21401,1.21464,0
2020-04-30 06:40:00,1.21464,1.21464,1.21379,1.21388,0
2020-04-30 06:45:00,1.21388,1.21388,1.21346,1.21334,0
2020-04-30 06:50:00,1.21334,1.21378,1.21315,1.21335,0
2020-04-30 06:55:00,1.21335,1.2138,1.21307,1.21337,0
2020-04-30 07:00:00,1.21337,1.21458,1.21337,1.21414,1
2020-04-30 07:05:00,1.21413,1.21413,1.21377,1.2137,1
2020-04-30 07:10:00,1.21368,1.21393,1.21358,1.21401,0
2020-04-30 07:15:00,1.21399,1.21425,1.21378,1.21432,1
2020-04-30 07:20:00,1.21433,1.21453,1.2136,1.21378,0
2020-04-30 07:25:00,1.21377,1.21446,1.21355,1.21446,0
2020-04-30 07:30:00,1.21446,1.215,1.21446,1.21484,1
2020-04-30 07:35:00,1.21486,1.21526,1.21486,1.21529,1
2020-04-30 07:40:00,1.2153,1.21584,1.21526,1.21555,1
2020-04-30 07:45:00,1.21555,1.21575,1.21474,1.21561,0
2020-04-30 07:50:00,1.21559,1.2167,1.21559,1.21597,1
2020-04-30 07:55:00,1.21599,1.21599,1.21502,1.21546,0
2020-04-30 08:00:00,1.21546,1.21561,1.21511,1.21538,1
2020-04-30 08:05:00,1.21539,1.21539,1.21481,1.2149,0
2020-04-30 08:10:00,1.2149,1.21509,1.21457,1.21456,0
2020-04-30 08:15:00,1.21458,1.21489,1.21446,1.21498,0
2020-04-30 08:20:00,1.21498,1.21549,1.21498,1.21485,1
2020-04-30 08:25:00,1.21489,1.21564,1.21466,1.2156,0
2020-04-30 08:30:00,1.2156,1.21592,1.21456,1.21528,0
2020-04-30 08:35:00,1.21531,1.21558,1.2149,1.21531,1
2020-04-30 08:40:00,1.21531,1.21536,1.2148,1.21499,0
2020-04-30 08:45:00,1.215,1.21538,1.215,1.21513,1
2020-04-30 08:50:00,1.21513,1.21559,1.21485,1.21555,0
2020-04-30 08:55:00,1.21555,1.21555,1.21491,1.21516,1
2020-04-30 09:00:00,1.21518,1.21567,1.21499,1.21542,1
2020-04-30 09:05:00,1.21541,1.216,1.21541,1.21539,1
2020-04-30 09:10:00,1.21539,1.21539,1.21491,1.21522,0
2020-04-30 09:15:00,1.21524,1.21631,1.21524,1.21593,1
2020-04-30 09:20:00,1.21593,1.21686,1.21593,1.21638,1
2020-04-30 09:25:00,1.21638,1.2165,1.21577,1.21646,0
2020-04-30 09:30:00,1.21645,1.21662,1.21545,1.21657,0
2020-04-30 09:35:00,1.21658,1.21658,1.21556,1.21581,1
2020-04-30 09:40:00,1.21583,1.21583,1.21557,1.21528,1
2020-04-30 09:45:00,1.21532,1.21532,1.21469,1.21473,0
2020-04-30 09:50:00,1.21474,1.21502,1.2144,1.21454,0
2020-04-30 09:55:00,1.21453,1.2152,1.21453,1.21488,1
2020-04-30 10:00:00,1.21488,1.21515,1.21466,1.21494,1
2020-04-30 10:05:00,1.21495,1.2157,1.21495,1.21541,1
2020-04-30 10:10:00,1.2154,1.21593,1.215,1.21581,1
2020-04-30 10:15:00,1.21581,1.2166,1.21541,1.21597,1
2020-04-30 10:20:00,1.21597,1.21622,1.2156,1.21562,1
2020-04-30 10:25:00,1.21562,1.21596,1.21536,1.21579,0
2020-04-30 10:30:00,1.21579,1.21579,1.21456,1.21496,0
2020-04-30 10:35:00,1.21491,1.2165,1.21481,1.21592,1
2020-04-30 10:40:00,1.21591,1.21671,1.21591,1.21629,1
2020-04-30 10:45:00,1.21634,1.21736,1.21634,1.21718,1
2020-04-30 10:50:00,1.21717,1.21996,1.21717,1.21961,1
2020-04-30 10:55:00,1.21956,1.21956,1.21848,1.21781,1
2020-04-30 11:00:00,1.21779,1.21863,1.21626,1.21695,0
2020-04-30 11:05:00,1.21693,1.21875,1.21693,1.21833,1
2020-04-30 11:10:00,1.21831,1.21831,1.21723,1.21779,1
2020-04-30 11:15:00,1.21777,1.21795,1.21696,1.21751,0
2020-04-30 11:20:00,1.21754,1.21812,1.21754,1.2178,1
2020-04-30 11:25:00,1.21781,1.21829,1.21781,1.21792,1
2020-04-30 11:30:00,1.21796,1.21822,1.21745,1.21745,0
2020-04-30 11:35:00,1.21747,1.21813,1.21747,1.21749,1
2020-04-30 11:40:00,1.21751,1.21767,1.21697,1.21805,0
2020-04-30 11:45:00,1.21803,1.21834,1.21782,1.21811,1
2020-04-30 11:50:00,1.21811,1.2188,1.21811,1.21879,1
2020-04-30 11:55:00,1.2188,1.21955,1.21875,1.21943,1
2020-04-30 12:00:00,1.21942,1.21955,1.21864,1.21818,0
2020-04-30 12:05:00,1.21817,1.21846,1.21746,1.21752,0
2020-04-30 12:10:00,1.21753,1.21777,1.21722,1.21761,0
2020-04-30 12:15:00,1.2176,1.21781,1.21737,1.21693,1
2020-04-30 12:20:00,1.21693,1.2175,1.21657,1.21693,0
2020-04-30 12:25:00,1.21693,1.21727,1.2165,1.21697,0
2020-04-30 12:30:00,1.21697,1.21697,1.21592,1.21613,0
2020-04-30 12:35:00,1.21613,1.21652,1.21588,1.21611,0
2020-04-30 12:40:00,1.21613,1.21636,1.21575,1.21604,0
2020-04-30 12:45:00,1.21607,1.21607,1.21565,1.21533,0
2020-04-30 12:50:00,1.21536,1.21536,1.21494,1.21525,0
2020-04-30 12:55:00,1.21525,1.21581,1.21525,1.2157,1
2020-04-30 13:00:00,1.21569,1.21586,1.21549,1.21556,1
2020-04-30 13:05:00,1.21557,1.21585,1.21557,1.21522,1
2020-04-30 13:10:00,1.21524,1.21566,1.21505,1.21531,0
2020-04-30 13:15:00,1.21531,1.21556,1.21522,1.21541,1
2020-04-30 13:20:00,1.21542,1.21571,1.21542,1.21561,1
2020-04-30 13:25:00,1.2156,1.2158,1.2156,1.21619,1
2020-04-30 13:30:00,1.21619,1.21619,1.21561,1.21576,1
2020-04-30 13:35:00,1.21576,1.21616,1.21569,1.21605,1
2020-04-30 13:40:00,1.21606,1.2163,1.21586,1.21581,1
2020-04-30 13:45:00,1.21581,1.21581,1.21555,1.21561,0
2020-04-30 13:50:00,1.21561,1.21561,1.21469,1.21484,0
2020-04-30 13:55:00,1.21484,1.21497,1.21461,1.21483,0
2020-04-30 14:00:00,1.21483,1.21532,1.21483,1.21523,1
2020-04-30 14:05:00,1.21525,1.21546,1.21505,1.21521,1
2020-04-30 14:10:00,1.21525,1.21536,1.2151,1.21532,1
2020-04-30 14:15:00,1.21532,1.21551,1.21532,1.21536,1
2020-04-30 14:20:00,1.21536,1.21556,1.21526,1.21546,0
2020-04-30 14:25:00,1.21545,1.21575,1.21543,1.21551,1
2020-04-30 14:30:00,1.21551,1.216,1.21551,1.21609,1
2020-04-30 14:35:00,1.21611,1.21632,1.21602,1.21609,1
2020-04-30 14:40:00,1.21609,1.21609,1.21545,1.21579,0
2020-04-30 14:45:00,1.2158,1.21592,1.2158,1.21571,1
2020-04-30 14:50:00,1.21575,1.21631,1.21575,1.21603,0
2020-04-30 14:55:00,1.21606,1.21623,1.21606,1.2163,1
2020-04-30 15:00:00,1.2163,1.21689,1.21625,1.21631,1
